# SYNTHETIC RELEVANCE LABELS — produced by training/labeling.py (LABELING_POLICY_VERSION 2.0.0). These are not observed customer choices. A model trained on them partially reproduces that policy.
group_id,user_id,split,label,raw_score,stress_failure_rate,demoted,noised,candidate_id,product_id,lender,tenure_months,strategy,required_amount,loan_amount,emi,total_interest,total_repayment,liquidation_amount,volatile_liquidation_amount,remaining_portfolio_value,resulting_liquidity_ratio,resulting_debt_burden_ratio,affordability_headroom,SYNTHETIC
1,syn-0003,train,2,0.759613,0.23,False,False,PL-402-240480-36-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,36,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,7901.51,43974.28,284454.28,961920.0,0.0,4535995.91,0.636289,0.088748,49648.49,TRUE
1,syn-0003,train,1,0.695259,0.27,False,False,PL-402-1202400-48-BORROW_100,PL-402,ICICI Bank,48,BORROW_100,1503000.0,1202400.0,31222.84,296296.26,1498696.26,0.0,0.0,5499300.0,0.7,0.158198,26327.16,TRUE
1,syn-0003,train,2,0.712779,0.26,False,False,PL-402-961920-48-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,48,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,24978.27,237037.0,1198957.0,240480.0,0.0,5258820.0,0.686281,0.139602,32571.73,TRUE
1,syn-0003,train,2,0.747821,0.235,False,False,PL-402-480960-48-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,48,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,12489.14,118518.5,599478.5,721440.0,0.0,4777860.0,0.654701,0.10241,45060.86,TRUE
1,syn-0003,train,2,0.765224,0.23,False,False,PL-402-240480-48-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,48,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,6244.57,59259.25,299739.25,961920.0,0.0,4535995.91,0.636289,0.083813,51305.43,TRUE
1,syn-0003,train,1,0.707133,0.26,False,False,PL-402-1202400-60-BORROW_100,PL-402,ICICI Bank,60,BORROW_100,1503000.0,1202400.0,26293.25,375195.06,1577595.06,0.0,0.0,5499300.0,0.7,0.143518,31256.75,TRUE
1,syn-0003,train,2,0.722279,0.255,False,False,PL-402-961920-60-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,60,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,21034.6,300156.05,1262076.05,240480.0,0.0,5258820.0,0.686281,0.127858,36515.4,TRUE
1,syn-0003,train,2,0.752571,0.235,False,False,PL-402-480960-60-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,60,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,10517.3,150078.02,631038.02,721440.0,0.0,4777860.0,0.654701,0.096538,47032.7,TRUE
1,syn-0003,train,3,0.767599,0.23,False,False,PL-402-240480-60-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,60,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,5258.65,75039.01,315519.01,961920.0,0.0,4535995.91,0.636289,0.080877,52291.35,TRUE
1,syn-0003,train,0,0.6321,0.335,False,False,PL-402-601200-12-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,12,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,53205.19,37262.23,638462.23,901800.0,0.0,4596723.18,0.641094,0.22366,4344.81,TRUE
1,syn-0003,train,2,0.734395,0.26,False,False,PL-402-300600-12-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,12,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,26602.59,18631.12,319231.12,1202400.0,0.0,4293086.82,0.61571,0.144439,30947.41,TRUE
1,syn-0003,train,2,0.745392,0.265,False,False,PL-402-601200-24-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,24,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,28090.46,72971.13,674171.13,901800.0,0.0,4596723.18,0.641094,0.14887,29459.54,TRUE
1,syn-0003,train,3,0.791041,0.245,False,False,PL-402-300600-24-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,24,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,14045.23,36485.57,337085.57,1202400.0,0.0,4293086.82,0.61571,0.107044,43504.77,TRUE
1,syn-0003,train,0,0.692703,0.335,True,False,PL-402-1503000-36-BORROW_100,PL-402,ICICI Bank,36,BORROW_100,1503000.0,1503000.0,49384.42,274839.27,1777839.27,0.0,0.0,5499300.0,0.7,0.212282,8165.58,TRUE
1,syn-0003,train,3,0.779379,0.25,False,False,PL-402-601200-36-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,36,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,19753.77,109935.71,711135.71,901800.0,0.0,4596723.18,0.641094,0.124043,37796.23,TRUE
1,syn-0003,train,3,0.808035,0.235,False,False,PL-402-300600-36-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,36,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,9876.88,54967.85,355567.85,1202400.0,0.0,4293086.82,0.61571,0.09463,47673.12,TRUE
1,syn-0003,train,2,0.727769,0.295,False,False,PL-402-1503000-48-BORROW_100,PL-402,ICICI Bank,48,BORROW_100,1503000.0,1503000.0,39028.55,370370.32,1873370.32,0.0,0.0,5499300.0,0.7,0.181443,18521.45,TRUE
1,syn-0003,train,3,0.793406,0.245,False,False,PL-402-601200-48-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,48,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,15611.42,148148.13,749348.13,901800.0,0.0,4596723.18,0.641094,0.111708,41938.58,TRUE
1,syn-0003,train,3,0.815048,0.23,False,False,PL-402-300600-48-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,48,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,7805.71,74074.06,374674.06,1202400.0,0.0,4293086.82,0.61571,0.088463,49744.29,TRUE
1,syn-0003,train,2,0.742612,0.27,False,False,PL-402-1503000-60-BORROW_100,PL-402,ICICI Bank,60,BORROW_100,1503000.0,1503000.0,32866.56,468993.82,1971993.82,0.0,0.0,5499300.0,0.7,0.163093,24683.44,TRUE
1,syn-0003,train,3,0.799343,0.245,False,False,PL-402-601200-60-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,60,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,13146.63,187597.53,788797.53,901800.0,0.0,4596723.18,0.641094,0.104368,44403.37,TRUE
1,syn-0003,train,3,0.818017,0.23,False,False,PL-402-300600-60-BORROW_20_LIQUIDATE_80,PL-402,ICICI Bank,60,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,6573.31,93798.76,394398.76,1202400.0,0.0,4293086.82,0.61571,0.084792,50976.69,TRUE
1,syn-0003,train,0,0.536068,0.335,False,False,PL-403-541080-12-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,12,BORROW_60_LIQUIDATE_40,1503000.0,541080.0,49092.65,48031.83,589111.83,360720.0,0.0,5138580.0,0.67894,0.211413,8457.35,TRUE
1,syn-0003,train,0,0.600196,0.27,False,False,PL-403-360720-12-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,12,BORROW_40_LIQUIDATE_60,1503000.0,360720.0,32728.44,32021.22,392741.22,541080.0,0.0,4958220.0,0.667262,0.162681,24821.56,TRUE
1,syn-0003,train,0,0.664323,0.245,False,False,PL-403-180360-12-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,12,BORROW_20_LIQUIDATE_80,1503000.0,180360.0,16364.22,16010.61,196370.61,721440.0,0.0,4777860.0,0.654701,0.113949,41185.78,TRUE
1,syn-0003,train,0,0.574219,0.32,False,False,PL-403-901800-24-BORROW_100,PL-403,Bajaj Finserv,24,BORROW_100,1503000.0,901800.0,44154.93,157918.39,1059718.39,0.0,0.0,5499300.0,0.7,0.196709,13395.07,TRUE
1,syn-0003,train,0,0.605066,0.275,False,False,PL-403-721440-24-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,24,BORROW_80_LIQUIDATE_20,1503000.0,721440.0,35323.95,126334.71,847774.71,180360.0,0.0,5318940.0,0.689827,0.170411,22226.05,TRUE
1,syn-0003,train,0,0.635912,0.26,False,False,PL-403-541080-24-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,24,BORROW_60_LIQUIDATE_40,1503000.0,541080.0,26492.96,94751.04,635831.04,360720.0,0.0,5138580.0,0.67894,0.144112,31057.04,TRUE
1,syn-0003,train,0,0.666758,0.245,False,False,PL-403-360720-24-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,24,BORROW_40_LIQUIDATE_60,1503000.0,360720.0,17661.97,63167.36,423887.36,541080.0,0.0,4958220.0,0.667262,0.117814,39888.03,TRUE
1,syn-0003,train,1,0.697605,0.235,False,False,PL-403-180360-24-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,24,BORROW_20_LIQUIDATE_80,1503000.0,180360.0,8830.99,31583.68,211943.68,721440.0,0.0,4777860.0,0.654701,0.091516,48719.01,TRUE
1,syn-0003,train,0,0.621165,0.27,False,False,PL-403-901800-36-BORROW_100,PL-403,Bajaj Finserv,36,BORROW_100,1503000.0,901800.0,31704.61,239566.05,1141366.05,0.0,0.0,5499300.0,0.7,0.159633,25845.39,TRUE
1,syn-0003,train,0,0.642622,0.26,False,False,PL-403-721440-36-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,36,BORROW_80_LIQUIDATE_20,1503000.0,721440.0,25363.69,191652.84,913092.84,180360.0,0.0,5318940.0,0.689827,0.14075,32186.31,TRUE
1,syn-0003,train,0,0.664079,0.25,False,False,PL-403-541080-36-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,36,BORROW_60_LIQUIDATE_40,1503000.0,541080.0,19022.77,143739.63,684819.63,360720.0,0.0,5138580.0,0.67894,0.121866,38527.23,TRUE
1,syn-0003,train,1,0.685537,0.235,False,False,PL-403-360720-36-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,36,BORROW_40_LIQUIDATE_60,1503000.0,360720.0,12681.84,95826.42,456546.42,541080.0,0.0,4958220.0,0.667262,0.102983,44868.16,TRUE
1,syn-0003,train,1,0.706994,0.23,False,False,PL-403-180360-36-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,36,BORROW_20_LIQUIDATE_80,1503000.0,180360.0,6340.92,47913.21,228273.21,721440.0,0.0,4777860.0,0.654701,0.0841,51209.08,TRUE
1,syn-0003,train,0,0.637847,0.26,False,False,PL-403-901800-48-BORROW_100,PL-403,Bajaj Finserv,48,BORROW_100,1503000.0,901800.0,25557.27,324948.73,1226748.73,0.0,0.0,5499300.0,0.7,0.141326,31992.73,TRUE
1,syn-0003,train,0,0.655968,0.255,False,False,PL-403-721440-48-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,48,BORROW_80_LIQUIDATE_20,1503000.0,721440.0,20445.81,259958.98,981398.98,180360.0,0.0,5318940.0,0.689827,0.126104,37104.19,TRUE
1,syn-0003,train,1,0.674089,0.245,False,False,PL-403-541080-48-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,48,BORROW_60_LIQUIDATE_40,1503000.0,541080.0,15334.36,194969.24,736049.24,360720.0,0.0,5138580.0,0.67894,0.110883,42215.64,TRUE
1,syn-0003,train,1,0.692209,0.235,False,False,PL-403-360720-48-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,48,BORROW_40_LIQUIDATE_60,1503000.0,360720.0,10222.91,129979.49,490699.49,541080.0,0.0,4958220.0,0.667262,0.095661,47327.09,TRUE
1,syn-0003,train,2,0.71033,0.225,False,False,PL-403-180360-48-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,48,BORROW_20_LIQUIDATE_80,1503000.0,180360.0,5111.45,64989.75,245349.75,721440.0,0.0,4777860.0,0.654701,0.080439,52438.55,TRUE
1,syn-0003,train,0,0.642115,0.255,False,False,PL-403-901800-60-BORROW_100,PL-403,Bajaj Finserv,60,BORROW_100,1503000.0,901800.0,21930.02,414001.43,1315801.43,0.0,0.0,5499300.0,0.7,0.130524,35619.98,TRUE
1,syn-0003,train,0,0.659383,0.245,False,False,PL-403-721440-60-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,60,BORROW_80_LIQUIDATE_20,1503000.0,721440.0,17544.02,331201.15,1052641.15,180360.0,0.0,5318940.0,0.689827,0.117463,40005.98,TRUE
1,syn-0003,train,1,0.67665,0.245,False,False,PL-403-541080-60-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,60,BORROW_60_LIQUIDATE_40,1503000.0,541080.0,13158.01,248400.86,789480.86,360720.0,0.0,5138580.0,0.67894,0.104401,44391.99,TRUE
1,syn-0003,train,1,0.693917,0.235,False,False,PL-403-360720-60-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,60,BORROW_40_LIQUIDATE_60,1503000.0,360720.0,8772.01,165600.57,526320.57,541080.0,0.0,4958220.0,0.667262,0.09134,48777.99,TRUE
1,syn-0003,train,2,0.711184,0.225,False,False,PL-403-180360-60-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,60,BORROW_20_LIQUIDATE_80,1503000.0,180360.0,4386.0,82800.29,263160.29,721440.0,0.0,4777860.0,0.654701,0.078279,53164.0,TRUE
1,syn-0003,train,1,0.611855,0.32,False,True,PL-403-480960-12-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,12,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,43637.91,42694.96,523654.96,721440.0,0.0,4777860.0,0.654701,0.195169,13912.09,TRUE
1,syn-0003,train,1,0.697241,0.255,False,False,PL-403-240480-12-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,12,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,21818.96,21347.48,261827.48,961920.0,0.0,4535995.91,0.636289,0.130193,35731.04,TRUE
1,syn-0003,train,0,0.618349,0.325,False,False,PL-403-961920-24-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,24,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,47098.6,168446.29,1130366.29,240480.0,0.0,5258820.0,0.686281,0.205475,10451.4,TRUE
1,syn-0003,train,1,0.700606,0.255,False,False,PL-403-480960-24-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,24,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,23549.3,84223.14,565183.14,721440.0,0.0,4777860.0,0.654701,0.135346,34000.7,TRUE
1,syn-0003,train,2,0.741616,0.235,False,False,PL-403-240480-24-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,24,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,11774.65,42111.57,282591.57,961920.0,0.0,4535995.91,0.636289,0.100282,45775.35,TRUE
1,syn-0003,train,0,0.639814,0.315,False,False,PL-403-1202400-36-BORROW_100,PL-403,Bajaj Finserv,36,BORROW_100,1503000.0,1202400.0,42272.82,319421.39,1521821.39,0.0,0.0,5499300.0,0.7,0.191104,15277.18,TRUE
1,syn-0003,train,1,0.668424,0.27,False,False,PL-403-961920-36-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,36,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,33818.25,255537.12,1217457.12,240480.0,0.0,5258820.0,0.686281,0.165927,23731.75,TRUE
1,syn-0003,train,2,0.725643,0.245,False,False,PL-403-480960-36-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,36,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,16909.13,127768.56,608728.56,721440.0,0.0,4777860.0,0.654701,0.115572,40640.87,TRUE
1,syn-0003,train,2,0.754135,0.235,False,False,PL-403-240480-36-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,36,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,8454.56,63884.28,304364.28,961920.0,0.0,4535995.91,0.636289,0.090395,49095.44,TRUE
1,syn-0003,train,0,0.662057,0.27,False,False,PL-403-1202400-48-BORROW_100,PL-403,Bajaj Finserv,48,BORROW_100,1503000.0,1202400.0,34076.35,433264.97,1635664.97,0.0,0.0,5499300.0,0.7,0.166696,23473.65,TRUE
1,syn-0003,train,1,0.686218,0.26,False,False,PL-403-961920-48-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,48,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,27261.08,346611.98,1308531.98,240480.0,0.0,5258820.0,0.686281,0.1464,30288.92,TRUE
1,syn-0003,train,2,0.73454,0.245,False,False,PL-403-480960-48-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,48,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,13630.54,173305.99,654265.99,721440.0,0.0,4777860.0,0.654701,0.105809,43919.46,TRUE
1,syn-0003,train,2,0.758583,0.23,False,False,PL-403-240480-48-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,48,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,6815.27,86652.99,327132.99,961920.0,0.0,4535995.91,0.636289,0.085513,50734.73,TRUE
1,syn-0003,train,0,0.667748,0.27,False,False,PL-403-1202400-60-BORROW_100,PL-403,Bajaj Finserv,60,BORROW_100,1503000.0,1202400.0,29240.03,552001.91,1754401.91,0.0,0.0,5499300.0,0.7,0.152293,28309.97,TRUE
1,syn-0003,train,1,0.690771,0.255,False,False,PL-403-961920-60-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,60,BORROW_80_LIQUIDATE_20,1503000.0,961920.0,23392.03,441601.53,1403521.53,240480.0,0.0,5258820.0,0.686281,0.134878,34157.97,TRUE
1,syn-0003,train,2,0.736817,0.235,False,False,PL-403-480960-60-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,60,BORROW_40_LIQUIDATE_60,1503000.0,480960.0,11696.01,220800.77,701760.77,721440.0,0.0,4777860.0,0.654701,0.100048,45853.99,TRUE
1,syn-0003,train,2,0.759722,0.23,False,False,PL-403-240480-60-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,60,BORROW_20_LIQUIDATE_80,1503000.0,240480.0,5848.01,110400.38,350880.38,961920.0,0.0,4535995.91,0.636289,0.082633,51701.99,TRUE
1,syn-0003,train,0,0.623448,0.335,False,False,PL-403-601200-12-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,12,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,54547.39,53368.7,654568.7,901800.0,0.0,4596723.18,0.641094,0.227658,3002.61,TRUE
1,syn-0003,train,2,0.730069,0.26,False,False,PL-403-300600-12-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,12,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,27273.7,26684.35,327284.35,1202400.0,0.0,4293086.82,0.61571,0.146437,30276.3,TRUE
1,syn-0003,train,2,0.734386,0.27,False,False,PL-403-601200-24-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,24,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,29436.62,105278.93,706478.93,901800.0,0.0,4596723.18,0.641094,0.152879,28113.38,TRUE
1,syn-0003,train,3,0.785539,0.245,False,False,PL-403-300600-24-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,24,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,14718.31,52639.46,353239.46,1202400.0,0.0,4293086.82,0.61571,0.109048,42831.69,TRUE
1,syn-0003,train,0,0.658463,0.335,False,False,PL-403-1503000-36-BORROW_100,PL-403,Bajaj Finserv,36,BORROW_100,1503000.0,1503000.0,52841.02,399276.74,1902276.74,0.0,0.0,5499300.0,0.7,0.222576,4708.98,TRUE
1,syn-0003,train,3,0.765683,0.255,False,False,PL-403-601200-36-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,36,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,21136.41,159710.7,760910.7,901800.0,0.0,4596723.18,0.641094,0.128161,36413.59,TRUE
1,syn-0003,train,3,0.801187,0.235,False,False,PL-403-300600-36-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,36,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,10568.2,79855.35,380455.35,1202400.0,0.0,4293086.82,0.61571,0.096689,46981.8,TRUE
1,syn-0003,train,1,0.686267,0.315,False,False,PL-403-1503000-48-BORROW_100,PL-403,Bajaj Finserv,48,BORROW_100,1503000.0,1503000.0,42595.44,541581.22,2044581.22,0.0,0.0,5499300.0,0.7,0.192065,14954.56,TRUE
1,syn-0003,train,3,0.776805,0.245,False,False,PL-403-601200-48-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,48,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,17038.18,216632.49,817832.49,901800.0,0.0,4596723.18,0.641094,0.115956,40511.82,TRUE
1,syn-0003,train,3,0.806748,0.235,False,False,PL-403-300600-48-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,48,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,8519.09,108316.24,408916.24,1202400.0,0.0,4293086.82,0.61571,0.090587,49030.91,TRUE
1,syn-0003,train,1,0.693381,0.28,False,False,PL-403-1503000-60-BORROW_100,PL-403,Bajaj Finserv,60,BORROW_100,1503000.0,1503000.0,36550.04,690002.39,2193002.39,0.0,0.0,5499300.0,0.7,0.174062,20999.96,TRUE
1,syn-0003,train,3,0.77965,0.245,False,False,PL-403-601200-60-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,60,BORROW_40_LIQUIDATE_60,1503000.0,601200.0,14620.02,276000.96,877200.96,901800.0,0.0,4596723.18,0.641094,0.108755,42929.98,TRUE
1,syn-0003,train,3,0.80817,0.23,False,False,PL-403-300600-60-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,60,BORROW_20_LIQUIDATE_80,1503000.0,300600.0,7310.01,138000.48,438600.48,1202400.0,0.0,4293086.82,0.61571,0.086986,50239.99,TRUE
2,syn-0005,train,3,0.913569,0.0,False,False,NO-LOAN,,,,LIQUIDATE_100,313000.0,0.0,0.0,0.0,0.0,313000.0,0.0,16400400.0,0.694275,0.029386,36000.0,TRUE
2,syn-0005,train,0,0.685307,0.07,False,False,PL-403-187800-12-BORROW_100,PL-403,Bajaj Finserv,12,BORROW_100,313000.0,187800.0,17039.26,16671.06,204471.06,0.0,0.0,16713400.0,0.7,0.181115,18960.74,TRUE
2,syn-0005,train,0,0.705121,0.05,False,False,PL-403-150240-12-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,12,BORROW_80_LIQUIDATE_20,313000.0,150240.0,13631.4,13336.85,163576.85,37560.0,0.0,16675840.0,0.699324,0.150769,22368.6,TRUE
2,syn-0005,train,0,0.724936,0.0,False,False,PL-403-112680-12-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,12,BORROW_60_LIQUIDATE_40,313000.0,112680.0,10223.55,10002.64,122682.64,75120.0,0.0,16638280.0,0.698646,0.120423,25776.45,TRUE
2,syn-0005,train,0,0.744751,0.0,False,False,PL-403-75120-12-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,12,BORROW_40_LIQUIDATE_60,313000.0,75120.0,6815.7,6668.42,81788.42,112680.0,0.0,16600720.0,0.697964,0.090077,29184.3,TRUE
2,syn-0005,train,0,0.764565,0.0,False,False,PL-403-37560-12-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,12,BORROW_20_LIQUIDATE_80,313000.0,37560.0,3407.85,3334.21,40894.21,150240.0,0.0,16563160.0,0.697279,0.059732,32592.15,TRUE
2,syn-0005,train,0,0.735653,0.0,False,False,PL-403-187800-24-BORROW_100,PL-403,Bajaj Finserv,24,BORROW_100,313000.0,187800.0,9195.27,32886.53,220686.53,0.0,0.0,16713400.0,0.7,0.111267,26804.73,TRUE
2,syn-0005,train,0,0.745399,0.0,False,False,PL-403-150240-24-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,24,BORROW_80_LIQUIDATE_20,313000.0,150240.0,7356.22,26309.23,176549.23,37560.0,0.0,16675840.0,0.699324,0.094891,28643.78,TRUE
2,syn-0005,train,0,0.755144,0.0,False,False,PL-403-112680-24-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,24,BORROW_60_LIQUIDATE_40,313000.0,112680.0,5517.16,19731.92,132411.92,75120.0,0.0,16638280.0,0.698646,0.078514,30482.84,TRUE
2,syn-0005,train,1,0.764889,0.0,False,False,PL-403-75120-24-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,24,BORROW_40_LIQUIDATE_60,313000.0,75120.0,3678.11,13154.61,88274.61,112680.0,0.0,16600720.0,0.697964,0.062138,32321.89,TRUE
2,syn-0005,train,1,0.774635,0.0,False,False,PL-403-37560-24-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,24,BORROW_20_LIQUIDATE_80,313000.0,37560.0,1839.05,6577.31,44137.31,150240.0,0.0,16563160.0,0.697279,0.045762,34160.95,TRUE
2,syn-0005,train,0,0.744235,0.0,False,False,PL-403-187800-36-BORROW_100,PL-403,Bajaj Finserv,36,BORROW_100,313000.0,187800.0,6602.49,49889.67,237689.67,0.0,0.0,16713400.0,0.7,0.088179,29397.51,TRUE
2,syn-0005,train,0,0.752264,0.0,False,False,PL-403-150240-36-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,36,BORROW_80_LIQUIDATE_20,313000.0,150240.0,5281.99,39911.74,190151.74,37560.0,0.0,16675840.0,0.699324,0.07642,30718.01,TRUE
2,syn-0005,train,0,0.760293,0.0,False,False,PL-403-112680-36-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,36,BORROW_60_LIQUIDATE_40,313000.0,112680.0,3961.49,29933.8,142613.8,75120.0,0.0,16638280.0,0.698646,0.064662,32038.51,TRUE
2,syn-0005,train,1,0.768322,0.0,False,False,PL-403-75120-36-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,36,BORROW_40_LIQUIDATE_60,313000.0,75120.0,2641.0,19955.87,95075.87,112680.0,0.0,16600720.0,0.697964,0.052903,33359.0,TRUE
2,syn-0005,train,1,0.776351,0.0,False,False,PL-403-37560-36-BORROW_20_LIQUIDATE_80,PL-403,Bajaj Finserv,36,BORROW_20_LIQUIDATE_80,313000.0,37560.0,1320.5,9977.93,47537.93,150240.0,0.0,16563160.0,0.697279,0.041144,34679.5,TRUE
2,syn-0005,train,0,0.741976,0.0,False,False,PL-403-187800-48-BORROW_100,PL-403,Bajaj Finserv,48,BORROW_100,313000.0,187800.0,5322.3,67670.63,255470.63,0.0,0.0,16713400.0,0.7,0.076779,30677.7,TRUE
2,syn-0005,train,0,0.750457,0.0,False,False,PL-403-150240-48-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,48,BORROW_80_LIQUIDATE_20,313000.0,150240.0,4257.84,54136.5,204376.5,37560.0,0.0,16675840.0,0.699324,0.0673,31742.16,TRUE
2,syn-0005,train,0,0.758937,0.0,False,False,PL-403-112680-48-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,48,BORROW_60_LIQUIDATE_40,313000.0,112680.0,3193.38,40602.38,153282.38,75120.0,0.0,16638280.0,0.698646,0.057822,32806.62,TRUE
2,syn-0005,train,1,0.767418,0.0,False,False,PL-403-75120-48-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,48,BORROW_40_LIQUIDATE_60,313000.0,75120.0,2128.92,27068.25,102188.25,112680.0,0.0,16600720.0,0.697964,0.048343,33871.08,TRUE
